id,author,description,clean
375,@ajikparta5273,Kalau bisa distop produk2x yg masuk lewat darat sebelum mendarat keindonesia trus perketat lagi barang2x yg masuk dari luar negeri ma yg harus diboikot mana yg gk....klau yg dah telajur masuk biarkan klau bisa pihak2x yg survei2x pasar tarik semua yg dah boikot pemerintah....,kalau bisa distop produk yg masuk lewat darat sebelum mendarat keindonesia trus perketat lagi barang yg masuk dari luar negeri ma yg harus diboikot mana yg gkklau yg dah telajur masuk biarkan klau bisa pihak yg survei pasar tarik semua yg dah boikot pemerintah
376,@ardeschannel714,Trus sya harus bli apa....kondom d boikot g..?? JD bingung.😂,trus sya harus bli apakondom boikot jd bingung
378,@user-ok7sf6dq9c,"Dungu,,yg di ambil produk Jepang,,Jepang itu sekutu israhell,,",dunguyg di ambil produk jepangjepang itu sekutu israhell
379,@user-xo9qf8cx9v,Kata siapa akua produk Israel,kata siapa akua produk israel
380,@sarinita423,jangan...sok...tau,jangansoktau
381,@reysilva5161,Emang kau tau coba sebuti,emang kau tau coba sebuti
382,@hyperPhoenix_,Liat Napa produk Unilever,liat napa produk unilever
383,@suryanaadambahari2540,perang memperebutkan wilayah sudah dari dulu,perang memperebutkan wilayah sudah dari dulu
384,@AlmaRobloxx,Diary Milk nggak kan kak apa iya sih?,diary milk nggak kan kak apa iya sih
385,@AlmaRobloxx,Diary Milk kak,diary milk kak
386,@onicdantimkroco,WARGA KONOHA OTAK MEMEK BEGINI NIH,warga konoha otak memek begini nih
387,@reysilva5161,Kau lah tu,kau lah tu
388,@hyperPhoenix_,"Kamu kali yang otak bokep wkwkw, ilmu perluasan lagi ya deck",kamu kali yang otak bokep wkwkw ilmu perluasan lagi ya deck
389,@hanifah5160,semua barang itu kita butuhkan sehari hari bagainana kalo kita gak beli kita gak bisa masak dong? Kasih saran dong! 😊,semua barang itu kita butuhkan sehari hari bagainana kalo kita gak beli kita gak bisa masak dong kasih saran dong
390,@tukangmagang3747,Wkwkk 😂,wkwkk
391,@MuhammadArdiansyah-vk9eo,Pabrik pertamanya di bekasi,pabrik pertamanya di bekasi
392,@MuhammadArdiansyah-vk9eo,Aqua dari Indonesia bjirr,aqua dari indonesia bjirr
393,@huripetir,"Unilever itu Eropa punya, bukan israel",unilever itu eropa punya bukan israel
394,@anglingdarma7880,Heh orang kaya gini harus di beritahu bahwa produk boikot itu tidak haram jadi haram itu artinya kayak produk yg tidak baik untuk kesehatan manusia lu tau kan kenapa babi di haram kan karena babi itu di tubuh nya terdapat cacing dan babi juga memakan kotorannya sediri dan juga MUI juga bilang yg mau ngikutin juga gpp yg gk ikutin juga gpp jdi produk boikot itu tidak haram,heh orang kaya gini harus di beritahu bahwa produk boikot itu tidak haram jadi haram itu artinya kayak produk yg tidak baik untuk kesehatan manusia lu tau kan kenapa babi di haram kan karena babi itu di tubuh nya terdapat cacing dan babi juga memakan kotorannya sediri dan juga mui juga bilang yg mau ngikutin juga gpp yg gk ikutin juga gpp jdi produk boikot itu tidak haram
396,@hermanbilly5771,Kemarin gw borong,kemarin gw borong
397,@muhammadnurkholis4417,Oke boikot,oke boikot
398,@tarjaofalah1592,Maksudnya apa mau pedagang kelontong bangkrut atau gmnaa,maksudnya apa mau pedagang kelontong bangkrut atau gmnaa
399,@Entah150,Buat Yg koment blg kalo masjid dan mushola pake barang2 Israel baca ya.. Boikot itu = stop membeli barang2/produk itu Kalo yg udah terlanjur beli ya pake aja selama itu halal,buat yg koment blg kalo masjid dan mushola pake barang israel baca ya boikot itu stop membeli barang produk itu kalo yg udah terlanjur beli ya pake aja selama itu halal
400,@Okazztheconqueror,Nah bener ini,nah bener ini
401,@arbiaja8171,Membeli gk blh tapi memakai gk papa?,membeli gk blh tapi memakai gk papa
402,@Okazztheconqueror,"@@arbiaja8171 Ya gapapa, Asalkan halal saja",ya gapapa asalkan halal saja
403,@arimesaya6400,"Apakah seorang muslim pantas seperti itu, yaallah semoga sadarkan orang yang membenci sesama manusia",apakah seorang muslim pantas seperti itu yaallah semoga sadarkan orang yang membenci sesama manusia
404,@alfonsussavadipta8620,Ngapain boikot. Tetap tinggal dikit lagi tu tanah 100 persen israel. Ingat hukum dunia siapa yang kuat dia yang menang,ngapain boikot tetap tinggal dikit lagi tu tanah persen israel ingat hukum dunia siapa yang kuat dia yang menang
405,@hyperPhoenix_,Hahaha oten sedang berteori gini nih wkwkwk,hahaha oten sedang berteori gini nih wkwkwk
406,@Uzi_N267,Oreo Ama Milo kesukaan ku😭😭😭😭,oreo ama milo kesukaan ku
407,@DanuLee_Wardoyo,"semisal terjadi phk masal, yang ajak gnian mau tanggungjawab cariin kerjaan buat para karyawan korban phk itu sebagai gantinya g yah? sekedar membayangkan aja🙄",semisal terjadi phk masal yang ajak gnian mau tanggungjawab cariin kerjaan buat para karyawan korban phk itu sebagai gantinya yah sekedar membayangkan aja
408,@ravdhansamu3113,bukannya royco dan masako pabriknya sama ya?,bukannya royco dan masako pabriknya sama ya
409,@user-lq3rs7mk1c,Videonya ngelarang beli produk israel... Tapi posting video nya pake aplikasi punya Israel 😂 gimana sih ah.. ah ... Ah... Uh...,videonya ngelarang beli produk israel tapi posting video nya pake aplikasi punya israel gimana sih ah ah ah uh
410,@levi710,Lu kalo mau beli gk usah vidio vidio in la,lu kalo mau beli gk usah vidio vidio in la
411,@asep3926,Itu bukannya produk Indonesia semua,itu bukannya produk indonesia semua
412,@hyperPhoenix_,"Unilever blok, mangkanya liat Napa",unilever blok mangkanya liat napa
413,@asep3926,Aqua?😅,aqua
414,@havi7658,Asal kalian tahu AQUA itu tidak ada unsur israel dia itu netral atau tidak dipihak siapa siapa!!,asal kalian tahu aqua itu tidak ada unsur israel dia itu netral atau tidak dipihak siapa siapa
415,@rendikaempireii1542,Gua pilih palestin tapi gua gak pilih israel itu semua barang indo kalo mau barang malaysia tuh sana. 😠,gua pilih palestin tapi gua gak pilih israel itu semua barang indo kalo mau barang malaysia tuh sana
416,@jhnpro6510,Ora mutu,ora mutu
417,@candra8579,jelas jelas aqua milik indonesia wkwkw boikot ko produk dalam negeri lawak sekali kalian ini wkkwkw😂,jelas jelas aqua milik indonesia wkwkw boikot ko produk dalam negeri lawak sekali kalian ini wkkwkw
418,@altzhuda7650,Perusahaan Israel banyak juga yang berafiliasi dgn Jepang lho😂,perusahaan israel banyak juga yang berafiliasi dgn jepang lho
419,@Agus_S.,"Salahnya Indonesia juga sih kenapa mau bekerja sama dg produk Israel/amrik kan yg rugi rakyatnya juga, Indonesia kan kaya hasil alam kenapa tidak bikin sendiri 😅😢. merdeka boikot produk Israel",salahnya indonesia juga sih kenapa mau bekerja sama dg produk israelamrik kan yg rugi rakyatnya juga indonesia kan kaya hasil alam kenapa tidak bikin sendiri merdeka boikot produk israel
420,@RegiJibril-zg8wm,lahh emang kenapa kan gak beda,lahh emang kenapa kan gak beda
421,@Mapilindo703,ABC itu juga di censel,abc itu juga di censel
422,@Ina_345,oreo lohh buatan amerika kok jadi israel,oreo lohh buatan amerika kok jadi israel
423,@eddypriyanto5788,Ko ga da yg menyerukan boikot google youtube dan iphone?,ko ga da yg menyerukan boikot google youtube dan iphone
424,@vERForYou-sy8qv,"komentar pada nya bijak, salut👍😂",komentar pada nya bijak salut
425,@ariwibowo7922,Halah kopet,halah kopet
426,@apaaja-wt1xz,Unistall aja YouTube itu juga milik Amerika,unistall aja youtube itu juga milik amerika
428,@ikhsanhasyim4860,Walau di boikot tetap beli karena kwalitasnya sangat bagus dibandingkan produk lokal apalagi lagi discount 👍👍👍👍👍👍,walau di boikot tetap beli karena kwalitasnya sangat bagus dibandingkan produk lokal apalagi lagi discount
429,@Sultan_STM,AQUA gak haram Aqua itu Halal,aqua gak haram aqua itu halal
430,@anasmalik908,Emang nya kenapa kalo bahan merek itu kan saya beli bukan nyuri hedeh payah,emang nya kenapa kalo bahan merek itu kan saya beli bukan nyuri hedeh payah
431,@indrawibiyanto438,Gk ad guna boikot2 kaya gini klo mau bantu sumbanggin harta benda kalian smua buat palestina....ntu baru bner,gk ad guna boikot kaya gini klo mau bantu sumbanggin harta benda kalian smua buat palestinantu baru bner
432,@SURYANTO27,Konsep hidup tidak seperti ini untuk kaum menengah kebawah,konsep hidup tidak seperti ini untuk kaum menengah kebawah
433,@boiboi-pc7xt,Sekalian YouTube ganti ke tipi,sekalian youtube ganti ke tipi
434,@KFCSouth,"Knp bikinnya di YT? Khan Google, Microsoft, Apple, Meta dll pro Israel. Yg bikin VT delete dl itu d HP atau Laptop nya.. 😂",knp bikinnya di yt khan google microsoft apple meta dll pro israel yg bikin vt delete dl itu hp atau laptop nya
435,@herexjunior3618,"Mau boikot atau tidak terserah yg beli,, tapi kalau aku sudah mulai memilih yg dividio 😂😂 terserah yg beli karena kita sendiri yg bayar jadi jangan dipaksa",mau boikot atau tidak terserah yg beli tapi kalau aku sudah mulai memilih yg dividio terserah yg beli karena kita sendiri yg bayar jadi jangan dipaksa
436,@Basuri_jetbus3,Gk usah boikot apaansih emang haram bagi Islam otak pake,gk usah boikot apaansih emang haram bagi islam otak pake
437,@heritriongko7938,"ayo boikot semua buatan israel, Facebook, Google, WhatsApp Instagram itu buatan Israel berani gk .. yakin gk berani",ayo boikot semua buatan israel facebook google whatsapp instagram itu buatan israel berani gk yakin gk berani
438,@danangtry4926,"kita beli bukan berarti mendukung, tapi yg ditakuti itu nanti berdampak kepada pekerja di pabrik yg memproduksi barang-barang itu. kita tetap serba salah",kita beli bukan berarti mendukung tapi yg ditakuti itu nanti berdampak kepada pekerja di pabrik yg memproduksi barangbarang itu kita tetap serba salah
439,@kontldown,Bodo amat,bodo amat
440,@Firdanbagasalthafa-tr8xd,Guys kita si beli produk israel tapi jarang Contoh: sebulan sekali 1 kali,guys kita si beli produk israel tapi jarang contoh sebulan sekali kali
441,@LETS_SUPPORT_ISRAEL,Temen Gw : - Boikot israel - 👦🤝🏻🇵🇸🤝🏻🇷🇺🤝🏻🇾🇪🤝🏻🇸🇦 Gw : - Gak mau boikot israel - 👦🤝🏻🇮🇱🤝🏻🇬🇧🤝🏻🇵🇸🤝🏻🇺🇸🤝🏻🇨🇦,temen gw boikot israel gw gak mau boikot israel
442,@Me_and_you23,Kak tapi di tempat ku gk ada le mineral adanya aqua😢,kak tapi di tempat ku gk ada le mineral adanya aqua
444,@user-bs5vv6yx8d,Demikonten beranikali kau menghina agama kami nanti kami hina agma kalian kalian pasti marah juga kan,demikonten beranikali kau menghina agama kami nanti kami hina agma kalian kalian pasti marah juga kan
445,@user-bs5vv6yx8d,anak nya aja pengen tu oreonya,anak nya aja pengen tu oreonya
446,@user-bs5vv6yx8d,Kalau mau ribut bilang,kalau mau ribut bilang
447,@user-bs5vv6yx8d,Enggak usah menghina agama kami kemi enggak perna menghina agma kalian😢😢😢,enggak usah menghina agama kami kemi enggak perna menghina agma kalian
448,@hyperPhoenix_,Maen ep ep saja sana cil wkwk,maen ep ep saja sana cil wkwk
449,@user-bs5vv6yx8d,Pasti kau pakek jugah,pasti kau pakek jugah
450,@user-bs5vv6yx8d,Tinggal pake aja susa,tinggal pake aja susa
451,@AyamJago-uf6df,Saya masih bingung produk israel itu yg mana,saya masih bingung produk israel itu yg mana
452,@hyperPhoenix_,Yang Unilever bg,yang unilever bg
453,@user-yp5bp7fz8n,Bismillah Palestine tetap di hati,bismillah palestine tetap di hati
454,@NaysifaAulia-ox5sn,Perbanyak video yg lain min ❤❤❤,perbanyak video yg lain min
455,@Manusiahijau24,Lah kita makan telor gak pake Royco gimana? Kalo mau nyuci piring gimana? Cara boikotnya gak gitu,lah kita makan telor gak pake royco gimana kalo mau nyuci piring gimana cara boikotnya gak gitu
456,@hyperPhoenix_,Kan tinggal pake mama lemon kalo nyuci bg,kan tinggal pake mama lemon kalo nyuci bg
457,@keanushaquille9764,Emang ada bukti kalau itu semua produk Israel/ mendukung Israel,emang ada bukti kalau itu semua produk israel mendukung israel
458,@RaisaPutri-xx4bj,Baikot itu apa aku tak paham lah,baikot itu apa aku tak paham lah
459,@hyperPhoenix_,Memblokir produk yang mendukung Israel,memblokir produk yang mendukung israel
460,@laugh114,Rela bawa² konflik hanya untuk menjatuhkan suatu produk,rela bawa konflik hanya untuk menjatuhkan suatu produk
461,@aldovsop76,Sesuatu yg tidak ada faedah nya . Tolol . Boikot . Kalau melakukan tindakandi pikir pakek otak . Kalau ingin bantu Palestina bukan boikot produk . Tapi pikir rakyatnya kita bantu rakyat Palestina dengan bantuan yg mereka butuhkan bukan . Ngurusin barang produk . Tapi pikirin rakyat nya .,sesuatu yg tidak ada faedah nya tolol boikot kalau melakukan tindakandi pikir pakek otak kalau ingin bantu palestina bukan boikot produk tapi pikir rakyatnya kita bantu rakyat palestina dengan bantuan yg mereka butuhkan bukan ngurusin barang produk tapi pikirin rakyat nya
462,@NanangPrayitno-gl3bt,"klo diboikot lgsg dari pabriknya aja prodak di larang produksi, biar para pekerja pada penganguran makin banyak😢😢",klo diboikot lgsg dari pabriknya aja prodak di larang produksi biar para pekerja pada penganguran makin banyak
463,@kangcendoll5345,Kasian yg pada diphk gara2 boikot pabrik pada ga jalan,kasian yg pada diphk gara boikot pabrik pada ga jalan
464,@teddynew2053,Kembali aja ke jaman batu..wkwk,kembali aja ke jaman batuwkwk
465,@hardianardi1181,"anehan,knapa gk smua skalian produk israel",anehanknapa gk smua skalian produk israel
466,@Oppo123-sq3bd,Up,up
467,@Nauralv,"Btw, aqua udh ilang Tanda boikotnya kok, jdi aman aja",btw aqua udh ilang tanda boikotnya kok jdi aman aja
468,@Rercraft,"No teh kantong sariwangi, nostalgia sama lagunya, tapi kok jadi di boikot😡",no teh kantong sariwangi nostalgia sama lagunya tapi kok jadi di boikot
469,@tinitini6489,Rempong banget ya.,rempong banget ya
470,@cittraefendi8463,Kak kan produk nya dari indo bukan dari israel kalo itu bener produknya israel kenapa tulisan ny kok Indonesia hayo,kak kan produk nya dari indo bukan dari israel kalo itu bener produknya israel kenapa tulisan ny kok indonesia hayo
471,@chepykristiyan4735,Cintailah ploduk ploduk Indonesia 😅,cintailah ploduk ploduk indonesia
472,@user-fj6iy6ng2u,Kalo tolol jangan berlebihan y mbak,kalo tolol jangan berlebihan mbak
473,@user-fj6iy6ng2u,Video taiii,video taiii
474,@reshareggina5750,Klo gitu yg bikin video jangn uploud di youtube karena yt buatan amerik,klo gitu yg bikin video jangn uploud di youtube karena yt buatan amerik
475,@mulyadimul8610,Saya ga ngerti katanya haram beli produk pro israel tapi pasokan2 di agen2 minimarket juga masih banyak iklan masih berseliweran di tv tapi orang-orang yg beli ecer di warung2 kecil disuruh jgn beli produk israel apa kaya gini bisa menghentikan produk2 Israel masuk Indonesia sedangkan pabrik2 nya aja masih berdiri kokoh di negri ini,saya ga ngerti katanya haram beli produk pro israel tapi pasokan di agen minimarket juga masih banyak iklan masih berseliweran di tv tapi orangorang yg beli ecer di warung kecil disuruh jgn beli produk israel apa kaya gini bisa menghentikan produk israel masuk indonesia sedangkan pabrik nya aja masih berdiri kokoh di negri ini
476,@user-eg9fd2ws6z,Korban yg berjatuhan melebihi dr palestina.....berapa juta orang yg akan menderita.........negara tidak akan kasih makan rakyat sendiri.......coba di pikirkan baik2.....,korban yg berjatuhan melebihi dr palestinaberapa juta orang yg akan menderitanegara tidak akan kasih makan rakyat sendiricoba di pikirkan baik
477,@Kerabatmuslim77,setidaknya kita sudah BOIKOT mulai dari diri sendiri dulu tak perlu mikirin orang lain 👍👍👍👍,setidaknya kita sudah boikot mulai dari diri sendiri dulu tak perlu mikirin orang lain
478,@adiyantosyaban5681,Terussan kalo butuh bagi mana kak..? Jawab dong,terussan kalo butuh bagi mana kak jawab dong
479,@Kiaa_Chan,"Semuanya aja di jadiin produk israel,capek gw.",semuanya aja di jadiin produk israelcapek gw
480,@Tatis918,Bango asli indo,bango asli indo
481,@ridwanrajudin1262,BOIKOT ZIONIST FOREVER..... FREE PALESTINE....,boikot zionist forever free palestine
482,@desinatalia2261,Tadi itu aku minum teh merek apa itu😮😮😮😮😮😮😮😮,tadi itu aku minum teh merek apa itu
483,@mistergaguk6343,Heeyyy...#Admin.. kenapa gak dari dulu  baru sekarang... #bLoookkkkk,heeyyyadmin kenapa gak dari dulu baru sekarang bloookkkkk
484,@Kensow_Choi,"Mau tanya dong min... Kalau produk² tersebut di boikot, memang bisa mengurangi penghasilan zionis untuk beli amunisi mereka? la ini kita semua juga masih pakek youtube, ini youtube dri amerika loh... dan penghasilan dri youtube tidak maen² di bandingkan produk² tersebut.",mau tanya dong min kalau produk tersebut di boikot memang bisa mengurangi penghasilan zionis untuk beli amunisi mereka la ini kita semua juga masih pakek youtube ini youtube dri amerika loh dan penghasilan dri youtube tidak maen di bandingkan produk tersebut
485,@russ935,Sebenernya aneh ga sih boikot itu produk yang diwarung atau supermarket? Kan itu otomatis barang yang udh dibayar. Terkecuali pemerintah mengstop pembelian tersebut . Kaya ginu bisa bikin banyak peunggung keluarga kehilangan pekerjaannya,sebenernya aneh ga sih boikot itu produk yang diwarung atau supermarket kan itu otomatis barang yang udh dibayar terkecuali pemerintah mengstop pembelian tersebut kaya ginu bisa bikin banyak peunggung keluarga kehilangan pekerjaannya
